Title,Date,Link,Description,Bill_Number,PDF Link
"S. 2322, Consumer Assurance of Radiologic Excellence Act of 2006","Mon, 06 Nov 2006 01:00:00 -0500",https://www.cbo.gov/publication/18244,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 20, 2006",S. 2322,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s23221.pdf
"S. 1838, Federal and District of Columbia Government Real Property Act of 2005","Thu, 02 Nov 2006 01:00:00 -0500",https://www.cbo.gov/publication/18243,"Cost estimate for the bill as reported by the Senate Committee on Homeland Security and Governmental Affairs on September 3, 2006",S. 1838,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s18380.pdf
"H.R. 4954, Security and Accountability for Every Port Act of 2006","Tue, 31 Oct 2006 01:00:00 -0500",https://www.cbo.gov/publication/18242,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 30, 2006, and signed by the President on October 13, 2006",H.R. 4954,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr4954pgo0.pdf
"S. 2562, Veterans&#039; Compensation Cost-of-Living Adjustment Act for 2006","Mon, 30 Oct 2006 01:00:00 -0500",https://www.cbo.gov/publication/18239,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 30, 2006, and signed by the President on October 16, 2006",S. 2562,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s2562pgo0.pdf
"H.R. 5219, Judicial Transparency and Ethics Enhancement Act of 2006","Wed, 25 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18238,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 27, 2006",H.R. 5219,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr52190.pdf
"H.R. 2107, National Law Enforcement Officers Memorial Maintenance Fund Act of 2005","Thu, 19 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18234,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 29, 2006, and signed by the President on October 6, 2006",H.R. 2107,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr2107pgo0.pdf
"H.R. 5814, Department of Homeland Security Authorization Act for Fiscal Year 2007","Tue, 17 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18235,"Cost estimate for the bill as ordered reported by the House Committee on Homeland Security on July 19, 2006",H.R. 5814,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr5814b0.pdf
"S. 203, National Heritage Areas Act of 2006","Tue, 17 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18236,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 29, 2006, and signed by the President on October 12, 2006",S. 203,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s203pgo0.pdf
"H.R. 1105, Dam Rehabilitation and Repair Act of 2005","Wed, 11 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18228,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on September 20, 2006",H.R. 1105,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr110500.pdf
"H.R. 5122, John Warner National Defense Authorization Act for Fiscal Year 2007","Wed, 11 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18229,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 30, 2006",H.R. 5122,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr5122pgo0.pdf
"S. 3525, Child and Family Services Improvement Act of 2006","Wed, 11 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18230,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 26, 2006, and signed by the President on September 28, 2006",S. 3525,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s3525pgo0.pdf
"S. 2751, National Integrated Drought Information Sytem Act of 2006","Fri, 06 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18192,"Cost estimate for the bill as reported by the Senate Committee on Commerce, Science, and Transporation on September 29, 2006",S. 2751,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s27510.pdf
"S. 529, A bill to designate a United States Anti-Doping Agency","Fri, 06 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18194,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 27, 2006",S. 529,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s5291.pdf
"H.R. 3675, American Spirit Fraud Prevention Act","Thu, 05 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18190,"Cost estimate for the bill as ordered reported by the Senate Committee on Commerce, Science, and Transportation on September 27, 2006",H.R. 3675,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr367510.pdf
"S. 3591, High-Performance Green Buildings Act of 2006","Thu, 05 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18193,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 13, 2006",S. 3591,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s35910.pdf
"S. 1773, Pueblo de San Ildefonso Claims Settlement Act of 2005","Wed, 04 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18191,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 12, 2006, and signed by the President on September 27, 2006",S. 1773,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s1773pgo0.pdf
"S. 2453, National Security Surveillance Act of 2006","Tue, 03 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18186,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on September 13, 2006",S. 2453,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s2353rev0.pdf
"S. 2348, Nuclear Release Notice Act of 2006","Tue, 03 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18185,"Cost estimate for the bill as reported by the Senate Committee on Environment and Public Works on September 25, 2006",S. 2348,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s23480.pdf
"H.R. 2808, Abraham Lincoln Commemorative Coin Act","Mon, 02 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18189,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 8, 2006, and signed by the President on September 27, 2006",H.R. 2808,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr2808pgo0.pdf
"H.R. 5883, Drake Well Sesquicentennial Commission Act","Mon, 02 Oct 2006 00:00:00 -0400",https://www.cbo.gov/publication/18184,Cost estimate for the bill as ordered reported by the House Committee on Government Reform on September 21. 2006,H.R. 5883,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr58830.pdf
"H.R. 4126, Chesapeake Bay Restoration Enhancement Act of 2006","Fri, 29 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18177,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on September 20, 2006",H.R. 4126,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr41261.pdf
"H.R. 4969, District of Columbia Hatch Act Reform Act of 2006","Fri, 29 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18178,"Cost estimate for the bill as ordered reported by the House Committee on Government Reform on September 21, 2006",H.R. 4969,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr49690.pdf
"H.R. 5689, An act to amend the Safe, Accountable, Flexible, Efficient Transportation Equity Act:  A legacy for Users to make technical corrections, and for other purposes","Fri, 29 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18180,"Cost estimate for the bill as reported by the Senate Committee on Environment and Public Works on September 14, 2006",H.R. 5689,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr56890.pdf
"H.R. 4997, Physicians for Underserved Areas Act","Thu, 28 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18173,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 27, 2006",H.R. 4997,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr49970.pdf
"S. 1531, Keeping Seniors Safe from Falls and Reauthorization of the Traumatic Brain Injury Act","Thu, 28 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18174,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 20, 2006",S. 1531,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s15312.pdf
"H.R. 5472, National Breast and Cervical Cancer Early Detection Program Reauthorization Act of 2006","Thu, 28 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18179,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 27, 2006",H.R. 5472,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr54720.pdf
"H.R. 6134, Health Opportunity Patient Empowerment Act of 2006","Thu, 28 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18181,"Cost estimate for the bill as ordered reported by the House Committee on Ways and Means on September 27, 2006",H.R. 6134,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr61340.pdf
"S. 1848, Cleanup of Inactive and Abandoned Mines Act","Thu, 28 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18182,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 13, 2006",S. 1848,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s18482.pdf
"S. 3648, Pueblo of Isleta Settlement and Natural Resources Restoration Act of 2006","Thu, 28 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18183,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on September 14, 2006",S. 3648,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s364800.pdf
"H.R. 3248, Lifespan Respite Care Act of 2005","Wed, 27 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18170,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 20, 2006",H.R. 3248,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr32481.pdf
"S. 2491, Byron Nelson Congressional Gold Medal Act","Wed, 27 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18171,"Cost estimate for the bill as introduced on April 3, 2006",S. 2491,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s24910.pdf
"H.R. 6143, Ryan White HIV/AIDS Treatment Modernization Act of 2006","Wed, 27 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18172,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 20, 2006",H.R. 6143,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr61430.pdf
"S. 244, An act to extend the deadline for commencement of construction of an hydroelectric project in the state of Wyoming","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18168,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 20, 2006",S. 244,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s244-h0.pdf
"S. 3687, A bill to waive application of the Indian Self-Determination and Education Assistance Act to a specific parcel of real property transferred by the United States to two Indian tribes in the state of Oregon, and for other purposes","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18169,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on September 14, 2006",S. 3687,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s36870.pdf
"H.R. 4377, A bill to extend the time required for construction of a hydroelectric project, and for other purposes","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18160,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 20, 2006",H.R. 4377,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr437700.pdf
"H.R. 4417, A bill to provide for the reinstatement of a license for a certain Federal Energy Regulatory Commission project","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18161,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 20, 2006",H.R. 4417,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr44170.pdf
"H.R. 4559, A bill to provide for the conveyance of certain National Forest System land to the towns of Laona and Wabeno, Wisconsin","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18162,"Cost estimate for the bill as ordered reported by the Senate Committee on Agriculture on September 21, 2006",H.R. 4559,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr45590.pdf
"H.R. 5103, A bill to provide for the conveyance of the former Konnarock Lutheran Girls School in Smyth County, Virginia, which is currently owned by the United States and administered by the Forest System, to facilitate the restoration and reuse","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18163,"Cost estimate for the bill as ordered reported by the House Committee on Agriculture on September 21, 2006",H.R. 5103,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr51030.pdf
"H.R. 5313, A bill to reserve a small percentage of the amounts made available to the Secretary of Agriculture for the farmland protection program to fund challenge grants to encourage the purchase of conservation easements and other interest in","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18164,"Cost estimate for the bill as ordered reported by the House Committee on Agriculture on September 21, 2006",H.R. 5313,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr53130.pdf
"H.R. 5533, Biodefense and Pandemic Vaccine and Drug Development Act of 2006","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18165,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 20, 2006",H.R. 5533,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr55330.pdf
"H.R. 971, A bill to extend the deadline for commencement of construction of certain hydroelectric projects in Connecticut, and for other purposes","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18166,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 20, 2006",H.R. 971,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr97100.pdf
"S. 176, An act to extend the deadline for commencement of construction of a hydroelectric project in the state of Alaska","Tue, 26 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18167,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 20, 2006",S. 176,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s176-h0.pdf
"H.R. 5825, Electronic Surveillance Modernization Act","Mon, 25 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18153,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 20, 2006",H.R. 5825,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr5825jud0.pdf
"H.R. 6164, National Institutes of Health Reform Act of 2006","Mon, 25 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18155,"Cost estimate for the bill as ordered reported by the House on Energy and Commerce on September 20, 2006",H.R. 6164,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/nih0.pdf
"S. 3938, Export-Import Bank Reauthorization Act of 2006","Mon, 25 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18156,"Cost estimate for the bill as ordered reported by the Senate Committee on Banking, Housing, and Urban Affairs on September 21, 2006",S. 3938,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/export-imp0.pdf
"H.R. 5825, Electronic Surveillance Modernization Act","Mon, 25 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18157,"Cost estimate for the bill as ordered reported by the House Permanent Select Committee on Intelligence on September 20, 2006",H.R. 5825,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr5825int0.pdf
"H.R. 6060, Department of State Authorities Act of 2006","Mon, 25 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18158,"Cost estimate for the bill as ordered reported by the House Committee on International Relations on September 13, 2006",H.R. 6060,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr606000.pdf
"S. 3630, A bill to amend the Federal Water Pollution Control Act to reauthorize a program relating to the Lake Pontchartrain Basin, and for other purposes","Fri, 22 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18150,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 13, 2006",S. 3630,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s36300.pdf
"H.R. 5005, Firearms Corrections and Improvements Act","Fri, 22 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18152,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 13, 2006",H.R. 5005,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr50051.pdf
"S. 3771, Health Centers Renewal Act of 2006","Fri, 22 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18154,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 20, 2006",S. 3771,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s37710.pdf
"H.R. 5074, Railroad Retirement Technical Improvement Act of 2006","Fri, 22 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18146,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 20, 2006",H.R. 5074,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr507400.pdf
"H.R. 5684, United States-Oman Free Trade Agreement Implementation Act","Fri, 22 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18147,"Estimate of direct spending and revenues effects for the bill as cleared by the Congress on September 19, 2006",H.R. 5684,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr5684pgo0.pdf
"H.R. 6054, Military Commissions Act of 2006","Fri, 22 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18149,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 20, 2006",H.R. 6054,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr6054jud0.pdf
"H.R. 5711, A bill to permit the Joint Committee on Judicial Administration in the District of Columbia to establish a program of voluntary separation incentive payments for nonjudicial employees of the District of Columbia courts","Thu, 21 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18148,"Cost estimate for the bill as ordered reported by the House Committee on Govenment Reform on June 29, 2006",H.R. 5711,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr571100.pdf
"H.R. 3929, Dana Point Desalination Project Authorization Act","Wed, 20 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18139,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 13, 2006",H.R. 3929,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr3929sena0.pdf
"H.R. 5092, Bureau of Alcohol, Tobacco, Firearms, and Explosives (BATFE) Modernization and Reform Act of 2006","Wed, 20 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18140,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 7, 2006",H.R. 5092,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr50920.pdf
"H.R. 5418, A bill to establish a pilot program in certain United States district courts to encourage enhancement of expertise in patent cases among district judges","Wed, 20 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18141,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 13, 2006",H.R. 5418,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr54180.pdf
"H.R. 854, An act to provide for certain lands to be held in trust for the Utu Utu Gwaitu Paiute Tribe","Wed, 20 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18142,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on September 14, 2006",H.R. 854,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr854sia0.pdf
"S. 3836, United States Advisory Commission on Public Diplomacy Reauthorization Act of 2006","Wed, 20 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18143,"Cost estimate for the bill as approved by the House Committee on International Relations on September 13, 2006",S. 3836,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s383600.pdf
"H.R. 5805, North Korea Nonproliferation Act of 2006","Wed, 20 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18144,"Cost estimate for the bill as approved by the House Committee on International Relations on September 13, 2006",H.R. 5805,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr58050.pdf
"H.R. 611, Haiti Economic and Infrastructure Reconstruction Act","Wed, 20 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18145,"Cost estimate for the bill as approved by the House Committee on International Relations on September 13, 2006",H.R. 611,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr6110.pdf
"S. 2125, Democratic Republic of the Congo Relief, Security, and Democracy Promotion Act of 2006","Tue, 19 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18136,"Cost estimate for the bill as amended by the House Committee on International Relations on September 13, 2006",S. 2125,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s212500.pdf
"H.R. 4844, Federal Election Integrity Act of 2006","Tue, 19 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18137,"Cost estimate for the bill as ordered reported by the House Committee on House Administration on September 14, 2006",H.R. 4844,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr48443.pdf
"H.R. 1996, Coral Reef and Coastal Marine Conservation Act of 2005","Tue, 19 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18138,"Cost estimate for the bill as agreed to by the House Committee on International Relations on September 13, 2006",H.R. 1996,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/hr19960.pdf
"S. 3551, Tylersville Fish Hatchery Conveyance Act","Mon, 18 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18134,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 13, 2006",S. 3551,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s3551sepw0.pdf
"S. 3721, Post-Katrina Emergency Management Reform Act of 2006","Mon, 18 Sep 2006 00:00:00 -0400",https://www.cbo.gov/publication/18135,"Cost estimate for the bill as reported by the Senate Committee on Homeland Security and Governmental Affairs on August 3, 2006",S. 3721,https://www.cbo.gov//sites/default/files/109th-congress-2005-2006/costestimate/s37210.pdf
